family,arm,source_revision,epoch,optimizer_updates,train_total_loss,train_bce,train_ddi,dev_jaccard,dev_f1,dev_prauc,dev_nll
mica-v2,Core,9aba7ba1070bda24be5541723c4870e64ee3fa77,58,38048,0.06917963246790489,0.06292334017961357,0.12512584327472293,0.4715326957831854,0.631248299305627,0.7133259253801248,0.5491612553596497
mica-v2,Core,9aba7ba1070bda24be5541723c4870e64ee3fa77,59,38704,0.0692445710663664,0.062987680887273,0.12513779939451258,0.47527820552973854,0.6349316835550326,0.7180445552764819,0.5531919598579407
mica-v2,Core,9aba7ba1070bda24be5541723c4870e64ee3fa77,60,39360,0.06830733488090546,0.06204900591897833,0.12516657883223775,0.4740902602140073,0.6338637160545393,0.7145235242314353,0.5402646064758301
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,1,656,0.22737171653143523,0.22209365180193588,0.10556130107097624,0.5215536086331968,0.6773695714609371,0.7750774327528523,0.21239759027957916
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,2,1312,0.2022423413787696,0.19677317411699086,0.10938335095722872,0.5376644130909444,0.691337814396368,0.7881111645551221,0.2052956223487854
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,3,1968,0.19249373196771344,0.18696768870826716,0.11052086878031996,0.545571258751279,0.6980125482651623,0.79358009094393,0.20184366405010223
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,4,2624,0.18512162437758553,0.17954870639515397,0.1114583598311846,0.5432761712956291,0.6956085137629224,0.7908135645010558,0.2047654688358307
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,5,3280,0.17861285761235973,0.17299320975321925,0.11239295593477179,0.537338609052414,0.690637882351368,0.7863435616171891,0.20965182781219482
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,6,3936,0.17247683406217115,0.16682641175496976,0.11300844823237835,0.5315197035265872,0.6854769683458619,0.7795085191611701,0.21592670679092407
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,7,4592,0.16640594541821946,0.16073706805910598,0.11337754723057186,0.5270877842409081,0.6817765447991421,0.7749973355884934,0.22268643975257874
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,8,5248,0.1607288496545891,0.15502169635795027,0.11414305821156318,0.5225571999249556,0.6774204283037304,0.770140252363896,0.2310030162334442
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,9,5904,0.15492034125503087,0.1491772584529768,0.11486166202839593,0.5156098460305618,0.6716184360115994,0.7638209840974323,0.24290992319583893
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,10,6560,0.14999602045460758,0.14421921729507342,0.1155360628696174,0.5138924519650436,0.670261392196343,0.7624445930205654,0.2500697672367096
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,11,7216,0.14486046961105317,0.1390668222209566,0.1158729502766975,0.5112669935178055,0.6676099468813903,0.7581569197737807,0.25809627771377563
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,12,7872,0.1404577202918089,0.13464269988733907,0.11630040844313716,0.5071638619218327,0.6634946027117411,0.751229134249109,0.270155668258667
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,13,8528,0.13610560242191422,0.13026739850417254,0.11676407903958486,0.5033207451661165,0.6604596128362381,0.7469162735907589,0.28509005904197693
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,14,9184,0.13220300733196416,0.12633138235996877,0.11743249763568689,0.5017286871443345,0.6591887097714858,0.7473676284383571,0.2905982732772827
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,15,9840,0.12861407102248226,0.12272107606848358,0.11785989309265885,0.5006621872675321,0.6581529315316683,0.7455065879121798,0.298031210899353
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,16,10496,0.12534369899224412,0.11943422813515087,0.11818941290691795,0.49911289597614444,0.6568358540035819,0.7430749576889586,0.3066597878932953
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,17,11152,0.1219821724312948,0.1160591947065203,0.11845955198165606,0.4961439777715851,0.6541979122777953,0.7409467373012031,0.3205445408821106
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,18,11808,0.1194792218497102,0.11354283516608063,0.1187277288139804,0.49491069104349594,0.6527079854789755,0.7396772900049716,0.31846916675567627
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,19,12464,0.11640455757984046,0.11044526204576209,0.11918591186283473,0.4881508725023835,0.6466286907736807,0.7344313020565109,0.3432638347148895
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,20,13120,0.11368775644265659,0.10770811154246501,0.11959289820059113,0.49022529304423607,0.6487406259482047,0.7352202432869327,0.35221943259239197
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,21,13776,0.1115784023689785,0.10558776849459416,0.11981267507969111,0.4891869943146946,0.6476255508286846,0.7324678379246832,0.3504398465156555
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,22,14432,0.10937932837320835,0.10339021253135755,0.11978231668287606,0.48834743998046676,0.6467331775562785,0.7312890713060124,0.355604887008667
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,23,15088,0.10707370307311076,0.10106241601599286,0.12022574022817184,0.48504991698119426,0.6435058593399093,0.7286793725824061,0.3718792796134949
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,24,15744,0.10475608836889654,0.09873443626848323,0.1204330410081309,0.4886066070303267,0.6469414081645622,0.7303235738855263,0.37219512462615967
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,25,16400,0.10280662064574356,0.09677253395250794,0.12068173296828438,0.4831179797294667,0.6419045639879155,0.7275538532730091,0.39032453298568726
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,26,17056,0.10136361904737094,0.09531852306043559,0.12090191923011553,0.4822944034960103,0.6411034994731593,0.7248908796286345,0.39208507537841797
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,27,17712,0.0996343891903231,0.0935758643157035,0.12117049664284528,0.48633860408832436,0.6451479410076179,0.7272460482372265,0.4011956453323364
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,28,18368,0.09780790145727458,0.09172558166432601,0.12164639449586108,0.4834567390849485,0.6424229041885829,0.7246517668260847,0.40949633717536926
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,29,19024,0.09594034938435955,0.08986276290285791,0.12155173055629437,0.4818933223901666,0.6405001283826287,0.7224910102350034,0.41680672764778137
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,30,19680,0.09456950223304396,0.0884785300259402,0.1218194454646972,0.4845696093180351,0.643381297824591,0.7274967136101702,0.42402535676956177
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,31,20336,0.09354968231772658,0.0874539973459863,0.12191370026872524,0.48240685539187994,0.6412063526788265,0.7235179686253559,0.4168371558189392
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,32,20992,0.09147059989263633,0.08535640525151872,0.1222838927946494,0.4827337475144887,0.6411825666596467,0.7230381567022741,0.434237003326416
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,33,21648,0.09046059309518512,0.0843510637769243,0.12219058775034632,0.483752772434638,0.6424995078343817,0.7249002562987164,0.43351125717163086
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,34,22304,0.08910491158043035,0.08296873689334265,0.12272349310672502,0.48030937251079325,0.6393595494774336,0.7208724487953715,0.4521019458770752
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,35,22960,0.08806295319432719,0.08192830646298886,0.1226929341231473,0.4780475355054929,0.6368251492048718,0.7181285312927165,0.4511132836341858
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,36,23616,0.08700334961432067,0.08086981713723518,0.1226706511470403,0.47932582917793815,0.6381669499672473,0.7209832904098317,0.4635588824748993
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,37,24272,0.08520094727919206,0.07905100901502025,0.12299877037219181,0.48115996258393867,0.6405346039036512,0.7238597089646275,0.46733543276786804
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,38,24928,0.08420251063886731,0.07804464666668845,0.12315727987971567,0.4792703807012206,0.6385893977212852,0.7206640652438129,0.4596896469593048
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,39,25584,0.0830980045867439,0.0769384771962646,0.12319054988230908,0.4803916347435318,0.6395959866351751,0.7212913843589106,0.4721692204475403
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,40,26240,0.08241416774537431,0.0762460522786236,0.12336230998993238,0.47971828122183774,0.6387743547687029,0.7191201072588532,0.47312280535697937
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,41,26896,0.08132646150445902,0.0751589029844126,0.12335117186490432,0.47596311112208667,0.635481692486352,0.7182976640742925,0.47658658027648926
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,42,27552,0.08052817837720785,0.07434258028326436,0.12371196546387156,0.47801134154383984,0.6371607070021604,0.7183991266152827,0.4781186282634735
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,43,28208,0.07937413437008028,0.07319197908863574,0.12364310339563442,0.478962156134587,0.6379818724638371,0.7204063029670509,0.4928346574306488
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,44,28864,0.0785289040757511,0.07234053285958508,0.12376742303905593,0.4765265920156132,0.6357136513355991,0.7202935038120549,0.48950621485710144
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,45,29520,0.07742296399924943,0.07121793824612145,0.1241005143252441,0.4778821209708123,0.6372043269807668,0.7178658685976677,0.5051774382591248
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,46,30176,0.07694510011140401,0.0707475568508554,0.12395086513283664,0.4815966677523025,0.6404369229190157,0.7204432236047972,0.4996162950992584
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,47,30832,0.07620206582303587,0.07000262082967008,0.12398890011450824,0.4765277667063498,0.6358758872585851,0.7183604318514818,0.5054209232330322
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,48,31488,0.07484866084103158,0.06863781543435604,0.1242169090597722,0.47772453460313885,0.636963314545829,0.7198185487373606,0.5121793746948242
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,49,32144,0.07431025609241926,0.06809153297143755,0.12437446037248247,0.4787583653438536,0.6378843839656178,0.719256800979312,0.51488196849823
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,50,32800,0.07362876861253291,0.06739599541268639,0.12465546550281578,0.47946203767010176,0.6387051913492884,0.7191062364746857,0.5147209167480469
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,51,33456,0.07331517698886636,0.06709514026638322,0.12440073310928265,0.4798298078163296,0.6388773101217509,0.7199414209848131,0.5189216732978821
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,52,34112,0.07206558594273275,0.06582911156664155,0.12472948795796258,0.4787153468989377,0.6379188414896826,0.7181163564743673,0.5144600868225098
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,53,34768,0.0713384127868905,0.06510863300927522,0.12459559799155558,0.47901423861532244,0.6382152690651661,0.7196041159184259,0.5280308127403259
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,54,35424,0.07093203042847195,0.06468206436572806,0.12499932190695463,0.478480396637474,0.6374223780260121,0.7175561871667532,0.5293329358100891
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,55,36080,0.07012230910723788,0.06388408300510431,0.12476451889593934,0.4761842268319701,0.6355969718710088,0.7166772828415455,0.5272541046142578
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,56,36736,0.0696156794582312,0.06336851466036193,0.12494329697598901,0.4752563496531286,0.6344794187025592,0.7155552902932507,0.5471502542495728
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,57,37392,0.0686982731972469,0.062461172585969706,0.1247420124017041,0.47482559588120726,0.6343046929307198,0.7177470006312373,0.5332751870155334
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,58,38048,0.06815456452670526,0.06188603120228505,0.12537066598336433,0.47333601023390215,0.6329862533830739,0.7166520299316235,0.5402272343635559
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,59,38704,0.0672732972831105,0.06100770632324131,0.12531181922721754,0.4701740778385169,0.6296314760572006,0.7119542883188799,0.549490749835968
mica-v2,FineHistory,9aba7ba1070bda24be5541723c4870e64ee3fa77,60,39360,0.06713899206954356,0.060881566348271576,0.12514851353611503,0.4745671439864075,0.6341979376268053,0.7173664529658682,0.553080677986145
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,1,656,0.22626880681859105,0.22099001693144826,0.10557580146494966,0.5212658230460171,0.6773078086311477,0.7766104356247792,0.21149927377700806
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,2,1312,0.2031043775103342,0.1976528443500509,0.10903066292792965,0.5349882923667637,0.6887747198726122,0.787491926773059,0.20635439455509186
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,3,1968,0.1940469749705877,0.18854658625148388,0.11000777747979643,0.5417268233675497,0.6948955967935981,0.7902867857915612,0.20316752791404724
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,4,2624,0.1866676335322731,0.18111456785447286,0.11106131252461478,0.5389486165124139,0.6920132984262317,0.7873506179185229,0.20703169703483582
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,5,3280,0.1800747769203299,0.17448164191495158,0.11186269924168206,0.5330000131963876,0.6872242206886547,0.7817437050854495,0.2101161926984787
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,6,3936,0.173749291859315,0.16812048886681275,0.11257606496437227,0.5297738755374429,0.6839552174975972,0.7792789641607663,0.216078519821167
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,7,4592,0.1676297862285517,0.16197445041510064,0.11310671635141863,0.5192926164342289,0.674908060672271,0.7725263857184143,0.2259555608034134
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,8,5248,0.16163368004869036,0.1559397097450044,0.11387940395979673,0.5172109877977121,0.6730160127756234,0.7670002677839998,0.23502053320407867
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,9,5904,0.1559528254120988,0.1502279213234812,0.11449808074238303,0.5099912217353023,0.666621770680982,0.7601059563261431,0.2484777271747589
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,10,6560,0.1507973811461412,0.14502513507111692,0.11544492374581757,0.5113441277187415,0.6677556081933758,0.7596753979951767,0.25259003043174744
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,11,7216,0.14593757123865997,0.1401404527687506,0.11594236271546628,0.5083562585125719,0.6652146751189922,0.7553553712832712,0.2631172835826874
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,12,7872,0.14144177628161284,0.13563066228282317,0.11622227696118176,0.505206239570521,0.6621587653083181,0.751231992218522,0.2745186984539032
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,13,8528,0.13726286400229928,0.13144218020332202,0.1164136780167526,0.5014452065562565,0.6589586691865279,0.7483464449148961,0.2858068645000458
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,14,9184,0.13364154746457088,0.12777427138560196,0.1173455229545642,0.4966600999116882,0.654348934365005,0.7448321793217625,0.29059508442878723
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,15,9840,0.13001280892397066,0.12412347044699502,0.1177867716307044,0.49858805663068817,0.6563105925199206,0.7407003860651283,0.3010377585887909
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,16,10496,0.12667323298527136,0.12077584118858535,0.11794783538392983,0.49941267099511016,0.6572298450125219,0.7418476161017545,0.314015656709671
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,17,11152,0.12351953084534874,0.11761641818474218,0.11806225452622895,0.4953184383402989,0.6537450773856063,0.7398924067592002,0.3152417540550232
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,18,11808,0.12080226562770195,0.11487007005086379,0.11864390723646648,0.49008614801618827,0.6486874125931675,0.7334012304975959,0.3266224265098572
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,19,12464,0.11792528730879204,0.1119788715938888,0.11892831375537763,0.4909834949305053,0.649553105001318,0.7351893952988654,0.33715084195137024
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,20,13120,0.11550289851837361,0.1095409977821345,0.11923801513961096,0.4900058121074169,0.6484714859596465,0.7328241682980046,0.34237492084503174
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,21,13776,0.11334771094478817,0.10738145143563646,0.11932519050694157,0.48717915494636654,0.6458438114915771,0.7282770198976054,0.35873326659202576
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,22,14432,0.11109263239722653,0.10510685737824142,0.11971550289850828,0.4872442053232962,0.6457286375241459,0.7297743615129527,0.3694446086883545
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,23,15088,0.10884344519968994,0.10284524646080055,0.119963974314657,0.48340425957690913,0.6424274077358098,0.7253692504756132,0.36942237615585327
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,24,15744,0.10719442975590415,0.10118296358012326,0.12022932353124502,0.48778472966633263,0.6461533280067268,0.7306401587020698,0.370141863822937
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,25,16400,0.1050478702465928,0.09903229892520957,0.12031142320350738,0.4834853949708579,0.6421921920695864,0.7267563493648971,0.39117226004600525
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,26,17056,0.10351705385500079,0.09748048545711545,0.12073136614496185,0.4811478223942626,0.6405138479930814,0.7223725412023757,0.39211615920066833
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,27,17712,0.10141379571367871,0.09537810648004187,0.12071378406825176,0.4831432691259262,0.6421808474753261,0.7256639529901824,0.4066227376461029
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,28,18368,0.10003004651220115,0.09396989162258725,0.12120309938198164,0.4781651196600063,0.6374487945373646,0.720311055904456,0.41577649116516113
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,29,19024,0.09866762306231859,0.09261927652749971,0.12096692876216737,0.4807074326243462,0.6396559699835574,0.7228394503228317,0.41608187556266785
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,30,19680,0.09682085097194093,0.09074397693329651,0.12153748158407753,0.4820219350190009,0.6412595369734035,0.7195853896558376,0.4154425263404846
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,31,20336,0.09517644967151127,0.08909363976475258,0.12165619738507241,0.4838762109714116,0.6429878906218206,0.7246222466196022,0.4196714460849762
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,32,20992,0.09429845204513809,0.08820305248270136,0.12190799196260947,0.47878137615741756,0.6380971465325722,0.7212390935612587,0.43014732003211975
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,33,21648,0.09292679436029634,0.08684011627958596,0.12173355986823321,0.4799011115839729,0.639077736106014,0.7188903914503487,0.4267127513885498
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,34,22304,0.0916993175536914,0.0855998052501658,0.12199024727664101,0.47851279631974425,0.6377970072888942,0.7177538168877837,0.4424062967300415
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,35,22960,0.09056961550898066,0.08445939647039316,0.12220438206169691,0.47935658498270634,0.6384606081528699,0.7188732253605088,0.43535298109054565
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,36,23616,0.08879864340441529,0.08268618880523286,0.12224909093308033,0.477370258142891,0.6367558836228813,0.7197207615832881,0.45011478662490845
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,37,24272,0.08808768364318573,0.08196237529085025,0.12250616636337844,0.47865603631386977,0.6381131818648671,0.7193314262983017,0.45569854974746704
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,38,24928,0.08693526062781619,0.0808105684972398,0.12249384236149366,0.47690801788487025,0.636541603251873,0.7182209875914255,0.4658350944519043
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,39,25584,0.08557251729557712,0.07942578942364989,0.12293455735401608,0.47563550383895165,0.634964041506063,0.7155340455477331,0.46840739250183105
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,40,26240,0.08507533863844595,0.07893335312215648,0.12283971020716572,0.48119740243552084,0.6403628621813029,0.7198901037401322,0.47557878494262695
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,41,26896,0.0836976936687413,0.07754644601706077,0.12302495283756143,0.4771506784126836,0.637014349820261,0.7158556176314306,0.48117366433143616
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,42,27552,0.08286007657890064,0.07670610591901339,0.12307941256555728,0.4785558616026283,0.6378590715974004,0.7161158544706306,0.48527660965919495
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,43,28208,0.08182172281338178,0.07565752814772223,0.12328389408673307,0.47704440943944043,0.6364184196180349,0.7142669849079778,0.4878711998462677
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,44,28864,0.08105090159710807,0.07488865271709318,0.1232449768956572,0.47082161923533294,0.6303441899037873,0.7120588175601369,0.48197096586227417
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,45,29520,0.08062217622037861,0.07445763330737928,0.12329085778975261,0.4763920952737899,0.6361062925675826,0.7142915619563805,0.48322609066963196
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,46,30176,0.07925860160571602,0.07306123079886734,0.12394741636853913,0.47850134936879074,0.6378548510393668,0.7172868768358609,0.4932743012905121
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,47,30832,0.07848738142289133,0.07229568256568336,0.12383397923108903,0.47552562111100055,0.6350041242581106,0.7146289967883204,0.5000384449958801
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,48,31488,0.07771675251385245,0.07152854216565895,0.12376420242774587,0.47397819501168104,0.6337377955524528,0.7150806164118828,0.5049803256988525
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,49,32144,0.07733067328305498,0.07113728356243192,0.12386779459501451,0.4756486473122369,0.635116511846442,0.7141690714858248,0.5070447325706482
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,50,32800,0.07637033294802888,0.07017772788456618,0.12385209873197917,0.47720691461436837,0.6368476607072376,0.7170834590850439,0.5059852004051208
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,51,33456,0.07524650185285936,0.06904210540990673,0.12408792900040694,0.47271808534287363,0.6325629253476974,0.7125393465750848,0.5219048857688904
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,52,34112,0.07465326138226454,0.06845147809283114,0.12403566743377645,0.47552431057579475,0.6352455974351847,0.7155850964861181,0.5120304226875305
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,53,34768,0.0742513624059255,0.06803631702052114,0.12430090908753495,0.47966760578484846,0.6391179857609037,0.7184767532381904,0.5238929390907288
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,54,35424,0.07344501608902237,0.06721934446380777,0.12451342947547389,0.4752849929024555,0.6346828660087581,0.7160287188783258,0.5171127915382385
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,55,36080,0.07226697340236854,0.0660424522380036,0.12449042244769674,0.4755724151582521,0.6349094579028717,0.7130025586250642,0.5319497585296631
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,56,36736,0.07229151490026962,0.06606094786642118,0.12461134035306136,0.4713870511428509,0.6312433327729867,0.712162358828111,0.5299419164657593
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,57,37392,0.07171499072320582,0.06548998468437507,0.1245001208845841,0.4752067242808068,0.634637477669473,0.7162252316237532,0.5274695754051208
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,58,38048,0.0707995506806697,0.06456380384109452,0.12471493627651936,0.4712235469541793,0.630768863896552,0.7129331502139912,0.5421914458274841
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,59,38704,0.07055078381657408,0.06431328722032774,0.1247499326061266,0.4735906287343468,0.6328371729689313,0.7161257165321115,0.5387895703315735
mica-v2,DualEvidence,9aba7ba1070bda24be5541723c4870e64ee3fa77,60,39360,0.06964452263929957,0.06340324839482783,0.12482548427713623,0.4715936717552923,0.6311899899675417,0.7132473272387633,0.5482944846153259
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,1,656,0.23062730225903913,0.2253411941799266,0.10572215376017102,0.5173733671042173,0.6738805297473,0.7707775268876694,0.21470142900943756
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,2,1312,0.20513802207207268,0.19967123591470268,0.10933572752654286,0.5302677429657044,0.6846893367179421,0.7873610687555868,0.20959815382957458
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,3,1968,0.19551671674463175,0.19000410479009974,0.11025224003252873,0.5346152106068435,0.6881537380279673,0.7882873186002385,0.2066093236207962
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,4,2624,0.18820083385109845,0.18264747395030376,0.11106720196813223,0.5400367559249134,0.6927492308984332,0.7902185821253248,0.20535887777805328
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,5,3280,0.18168188878016744,0.17607695980190902,0.11209858057808973,0.5326033814342815,0.6865930308014941,0.7830250412237403,0.2113821804523468
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,6,3936,0.17556756637675802,0.16992342566265278,0.11288281162975741,0.5294692109593023,0.683792936061508,0.7801132407235278,0.21496739983558655
mica-v2,SelfOnly,9aba7ba1070bda24be5541723c4870e64ee3fa77,7,4592,0.16973577902347506,0.16406827596653656,0.11335006161326619,0.5220811246629424,0.6774059640750799,0.7729485334008319,0.22319641709327698
